data,mirakl_product_id,creation_date,update_date,product_sku,validation,synchronization,catalogs,product_urls,sources,selling_authorization,data_origin,brand,color,category,name [en_GB],shortDescription [en_GB],method2stars
"{'EAN': [], 'size': '44', 'brand': 'ASICS', 'color': 'White / Black', 'category': 'FaMeShSneakers', 'returnable': 'true', 'name [el_CY]': 'Gel-rocket 11 mens volleyball/indoor shoes', 'name [en_GB]': 'Gel-rocket 11 mens volleyball/indoor shoes', 'updateOnDelta': None, 'refinementColor': 'white', 'variantGroupCode': '5b0f636b-5b21-4628-8da4-4626046137a2', 'jiniusSkuMatchCode': [], 'shortDescription [el_CY]': 'GEL-ROCKET 11 MENS VOLLEYBALL/INDOOR SHOES', 'shortDescription [en_GB]': 'GEL-ROCKET 11 MENS VOLLEYBALL/INDOOR SHOES', 'mainImage': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/0b6aca0878fa4f4fb1c6275510939848', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/162995/1071a091-101.jpg'}, 'secondary_image_1': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/f5b1b6358d42445f9adcb828527e3765', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/162995/pics/1071a091-101_1.jpg'}, 'secondary_image_2': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/05354e8dd1814358a6fd4fe01746c870', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/162995/pics/1071a091-101_2.jpg'}, 'secondary_image_3': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/72ee8fb6a8894b75adcc6d2c39a94150', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/162995/pics/1071a091-101_3.jpg'}}",d96975c5-0bea-41f6-a4a8-fdac53f374f3,2024-01-09T12:09:20.568Z,2024-11-06T13:03:01.469Z,d96975c5-0bea-41f6-a4a8-fdac53f374f3,"{'status': 'VALID', 'validation_errors': []}",{'status': 'SYNCHRONIZED'},[],[],"[{'provider_code': '2077', 'provider_sku': '1071A091-101--EUM-18--WHITE / BLACK'}]","{'restricted': False, 'authorized_selling_shop_ids': []}","{'name [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'name [el_CY]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'color': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'shortDescription [el_CY]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'secondary_image_2': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'secondary_image_1': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'shortDescription [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'secondary_image_3': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'mainImage': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'returnable': {'origin': 'OPERATOR'}, 'size': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'refinementColor': {'origin': 'OPERATOR'}, 'category': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'updateOnDelta': {'origin': 'OPERATOR'}, 'brand': {'origin': 'PROVIDER', 'provider_code': '2077'}}",ASICS,White / Black,FaMeShSneakers,Gel-rocket 11 mens volleyball/indoor shoes,,887
"{'EAN': [], 'size': '44', 'brand': 'ASICS', 'color': 'White / Black', 'category': 'FaMeShSneakers', 'returnable': 'true', 'name [el_CY]': 'Gel-rocket 11 mens volleyball/indoor shoes', 'name [en_GB]': 'Gel-rocket 11 mens volleyball/indoor shoes', 'updateOnDelta': None, 'refinementColor': 'white', 'variantGroupCode': '5b0f636b-5b21-4628-8da4-4626046137a2', 'jiniusSkuMatchCode': [], 'shortDescription [el_CY]': 'GEL-ROCKET 11 MENS VOLLEYBALL/INDOOR SHOES', 'shortDescription [en_GB]': 'GEL-ROCKET 11 MENS VOLLEYBALL/INDOOR SHOES', 'mainImage': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/0b6aca0878fa4f4fb1c6275510939848', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/162995/1071a091-101.jpg'}, 'secondary_image_1': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/f5b1b6358d42445f9adcb828527e3765', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/162995/pics/1071a091-101_1.jpg'}, 'secondary_image_2': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/05354e8dd1814358a6fd4fe01746c870', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/162995/pics/1071a091-101_2.jpg'}, 'secondary_image_3': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/72ee8fb6a8894b75adcc6d2c39a94150', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/162995/pics/1071a091-101_3.jpg'}}",d96975c5-0bea-41f6-a4a8-fdac53f374f3,2024-01-09T12:09:20.568Z,2024-11-06T13:03:01.469Z,d96975c5-0bea-41f6-a4a8-fdac53f374f3,"{'status': 'VALID', 'validation_errors': []}",{'status': 'SYNCHRONIZED'},[],[],"[{'provider_code': '2077', 'provider_sku': '1071A091-101--EUM-18--WHITE / BLACK'}]","{'restricted': False, 'authorized_selling_shop_ids': []}","{'name [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'name [el_CY]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'color': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'shortDescription [el_CY]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'secondary_image_2': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'secondary_image_1': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'shortDescription [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'secondary_image_3': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'mainImage': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'returnable': {'origin': 'OPERATOR'}, 'size': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'refinementColor': {'origin': 'OPERATOR'}, 'category': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'updateOnDelta': {'origin': 'OPERATOR'}, 'brand': {'origin': 'PROVIDER', 'provider_code': '2077'}}",ASICS,White / Black,FaMeShSneakers,Gel-rocket 11 mens volleyball/indoor shoes,,888
"{'EAN': [], 'size': '44', 'brand': 'VANS', 'color': 'Black', 'category': 'FaMeShSneakers', 'returnable': 'true', 'name [el_CY]': 'Mens filmore suede', 'name [en_GB]': 'Mens filmore suede', 'updateOnDelta': None, 'refinementColor': 'black', 'variantGroupCode': 'e1cd09be-ce9d-4c47-ad41-11439c5d341a', 'jiniusSkuMatchCode': [], 'shortDescription [el_CY]': 'Suede upper and breathable canvas of high quality and durability<br>\nThe laces are knitted and tied at the highest point of the shoe, achieving an application that ""locks"" the foot inside the shoe without pressing it.<br>\nInternal, soft collars on the collar for support and flexibility<br>\nWaffle rubber outsole, offers traction and natural range of motion throughout the sole', 'shortDescription [en_GB]': 'Suede upper and breathable canvas of high quality and durability<br>\nThe laces are knitted and tied at the highest point of the shoe, achieving an application that ""locks"" the foot inside the shoe without pressing it.<br>\nInternal, soft collars on the collar for support and flexibility<br>\nWaffle rubber outsole, offers traction and natural range of motion throughout the sole', 'mainImage': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/acb3ae0d43414b92b2775629e9db4894', 'original_url': 'https://privesports.com.cy/product_catalog/groups/66610/vn0a3mtjt2j1-black.jpg'}, 'secondary_image_1': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/a04699c764934b9695b9103f09370d30', 'original_url': 'https://privesports.com.cy/product_catalog/groups/66610/pics/vn0a3mtjt2j1-black_1.jpg'}, 'secondary_image_2': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/1aaade5f8d34428e895309462f574610', 'original_url': 'https://privesports.com.cy/product_catalog/groups/66610/pics/vn0a3mtjt2j1-black_1.png'}, 'secondary_image_3': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/1ba1128059364631acb5f0430f5adff5', 'original_url': 'https://privesports.com.cy/product_catalog/groups/66610/pics/vn0a3mtjt2j1-black_2.jpg'}}",6f302b78-9a86-484e-894f-bb39220931a3,2023-11-09T13:08:33.276Z,2025-02-12T12:21:44.083Z,6f302b78-9a86-484e-894f-bb39220931a3,"{'status': 'VALID', 'validation_errors': []}",{'status': 'SYNCHRONIZED'},[],[],"[{'provider_code': '2002', 'provider_sku': 'VN0A3MTJT2J1--417--BLACK'}]","{'restricted': False, 'authorized_selling_shop_ids': []}","{'name [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'name [el_CY]': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'color': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'shortDescription [el_CY]': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'secondary_image_2': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'secondary_image_1': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'shortDescription [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'secondary_image_3': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'mainImage': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'returnable': {'origin': 'OPERATOR'}, 'size': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'refinementColor': {'origin': 'OPERATOR'}, 'category': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'updateOnDelta': {'origin': 'OPERATOR'}, 'brand': {'origin': 'PROVIDER', 'provider_code': '2002'}}",VANS,Black,FaMeShSneakers,Mens filmore suede,,3167
"{'EAN': [], 'size': '42', 'brand': 'NIKE', 'color': 'White / Black / Volt', 'category': 'FaMeShSneakers', 'returnable': 'true', 'name [el_CY]': 'React vision worldwide mens', 'name [en_GB]': 'React vision worldwide mens', 'updateOnDelta': None, 'refinementColor': 'white', 'variantGroupCode': '171818ec-a4d7-4670-bc56-37b33e9d90c9', 'jiniusSkuMatchCode': [], 'shortDescription [el_CY]': 'REACT VISION WORLDWIDE MENS', 'shortDescription [en_GB]': 'REACT VISION WORLDWIDE MENS', 'mainImage': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/14fc07279a594a6f9808842403019fa5', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/164557/ct2927-100.jpg'}, 'secondary_image_1': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/a3e421104d6d4988a5d72a7a777dd270', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/164557/pics/ct2927-100_1.jpg'}, 'secondary_image_2': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/e0d1ab34353649058760569982afc972', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/164557/pics/ct2927-100_2.jpg'}, 'secondary_image_3': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/32dd277da6c248f18ff8cc715a1b1fb1', 'original_url': 'https://administrator.athlokinisi.com.cy/product_catalog/groups/164557/pics/ct2927-100_3.jpg'}}",6b010b1d-7475-44dc-ad56-502769d2e742,2024-01-04T12:29:59.343Z,2024-11-06T13:00:53.470Z,6b010b1d-7475-44dc-ad56-502769d2e742,"{'status': 'VALID', 'validation_errors': []}",{'status': 'SYNCHRONIZED'},[],[],"[{'provider_code': '2077', 'provider_sku': 'CT2927-100--USAM-09--WHITE / BLACK / VOLT'}]","{'restricted': False, 'authorized_selling_shop_ids': []}","{'name [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'name [el_CY]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'color': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'shortDescription [el_CY]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'secondary_image_2': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'secondary_image_1': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'shortDescription [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'secondary_image_3': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'mainImage': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'returnable': {'origin': 'OPERATOR'}, 'size': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'refinementColor': {'origin': 'OPERATOR'}, 'updateOnDelta': {'origin': 'OPERATOR'}, 'category': {'origin': 'PROVIDER', 'provider_code': '2077'}, 'brand': {'origin': 'PROVIDER', 'provider_code': '2077'}}",NIKE,White / Black / Volt,FaMeShSneakers,React vision worldwide mens,,3168
"{'EAN': [], 'size': '11/EU 46', 'brand': 'PUMA', 'color': 'Black/white', 'category': 'FaMeShSneakers', 'returnable': 'true', 'name [el_CY]': ""Puma men's x-ray 3 sd"", 'name [en_GB]': ""Puma men's x-ray 3 sd"", 'variantGroupCode': '4b677209-abd9-4b93-9015-fa17a9d82022', 'jiniusSkuMatchCode': [], 'shortDescription [en_GB]': 'The PUMA X-Ray 3 SD sneakers are a stunning pair designed for both style and support. They feature a synthetic upper with a mid-cut design, offering additional support and coverage. The sneakers come with a lace-up closure for a secure fit and a platform sole that adds both style and extra height. The IMEVA midsole provides lightweight, comfortable cushioning and shock absorption. The PUMA branding is prominently displayed on the side and tongue, highlighting the brand’s identity. The colorway is a stylish blend of Q Alpine Snow, PUMA White, Vapor Gray, and Totally Taupe, creating a sleek and modern look.<br />', 'mainImage': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/e10108fbe5c84c4fa7e1eef1c8507ab9', 'original_url': 'https://s3.gy.digital/famousports/uploads/asset/data/374819/399668-05_1.jpg'}, 'secondary_image_1': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/5d078b63d8d1485fbe481eb5dc108348', 'original_url': 'https://s3.gy.digital/famousports/uploads/asset/data/374854/399668-05_2.jpg'}, 'secondary_image_2': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/f9690edeb4eb4f568284853cb775d9f9', 'original_url': 'https://s3.gy.digital/famousports/uploads/asset/data/374679/399668-05_3.jpg'}, 'secondary_image_3': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/e8dcef14b1e744d1a23e8a146d4d2372', 'original_url': 'https://s3.gy.digital/famousports/uploads/asset/data/374730/399668-05_5.jpg'}}",cf04d217-bfd6-4743-ae4b-bc98712959ca,2025-02-13T14:31:57.524Z,2025-03-01T00:03:24.205Z,cf04d217-bfd6-4743-ae4b-bc98712959ca,"{'status': 'VALID', 'validation_errors': []}",{'status': 'SYNCHRONIZED'},[],[],"[{'provider_code': '3390', 'provider_sku': '468781-1870785842'}]","{'restricted': False, 'authorized_selling_shop_ids': []}","{'name [en_GB]': {'origin': 'PROVIDER', 'provider_code': '3390'}, 'mainImage': {'origin': 'PROVIDER', 'provider_code': '3390'}, 'name [el_CY]': {'origin': 'PROVIDER', 'provider_code': '3390'}, 'returnable': {'origin': 'PROVIDER', 'provider_code': '3390'}, 'color': {'origin': 'PROVIDER', 'provider_code': '3390'}, 'size': {'origin': 'PROVIDER', 'provider_code': '3390'}, 'secondary_image_2': {'origin': 'PROVIDER', 'provider_code': '3390'}, 'secondary_image_1': {'origin': 'PROVIDER', 'provider_code': '3390'}, 'category': {'origin': 'PROVIDER', 'provider_code': '3390'}, 'shortDescription [en_GB]': {'origin': 'PROVIDER', 'provider_code': '3390'}, 'brand': {'origin': 'PROVIDER', 'provider_code': '3390'}, 'secondary_image_3': {'origin': 'PROVIDER', 'provider_code': '3390'}}",PUMA,Black/white,FaMeShSneakers,Puma men's x-ray 3 sd,,3169
"{'EAN': [], 'size': '43', 'brand': 'CONVERSE', 'color': 'Green', 'category': 'FaMeShSneakers', 'returnable': 'true', 'name [el_CY]': 'Chuck taylor all star', 'name [en_GB]': 'Chuck taylor all star', 'updateOnDelta': None, 'refinementColor': 'green', 'variantGroupCode': 'b4e333a5-58ef-49b1-aca5-d619f4a4decd', 'jiniusSkuMatchCode': [], 'shortDescription [el_CY]': 'It\'s canvas season<br>\nSince 1917, the chuck taylor all star has been the icon of everyday style. The details created for basketball are familiar: the diamond pattern sole and the all star back logo. Ortholite cushioning offers all-day comfort. The classic style is completed with classic design details such as a reinforced rubber toe and an all star label stitched to the tongue. An updated design for the season with spring\'s most popular color.<br>\n<br>\nProduct details<br>\nLow-cut sneakers with cotton canvas uppers<br>\nOrtholite cushioning for all-day comfort<br>\nWhite trim with black pinstripe for a classic look<br>\nDurable converse laces<br>\n""All star"" label sewn on the tongue', 'shortDescription [en_GB]': 'It\'s canvas season<br>\nSince 1917, the chuck taylor all star has been the icon of everyday style. The details created for basketball are familiar: the diamond pattern sole and the all star back logo. Ortholite cushioning offers all-day comfort. The classic style is completed with classic design details such as a reinforced rubber toe and an all star label stitched to the tongue. An updated design for the season with spring\'s most popular color.<br>\n<br>\nProduct details<br>\nLow-cut sneakers with cotton canvas uppers<br>\nOrtholite cushioning for all-day comfort<br>\nWhite trim with black pinstripe for a classic look<br>\nDurable converse laces<br>\n""All star"" label sewn on the tongue', 'mainImage': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/12a448e256ec4ed19c88c4fb257fe72b', 'original_url': 'https://privesports.com.cy/product_catalog/groups/148343/a04548c-green.jpg'}, 'secondary_image_1': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/f1fa4bed8d844d4d8bb59478c706e10b', 'original_url': 'https://privesports.com.cy/product_catalog/groups/148343/pics/a04548c-green_1.jpg'}, 'secondary_image_2': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/0acbf682f698422a8fdb81ce503d410c', 'original_url': 'https://privesports.com.cy/product_catalog/groups/148343/pics/a04548c-green_2.jpg'}, 'secondary_image_3': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/dc1e99cc2b9948b38faa9a38a33b7228', 'original_url': 'https://privesports.com.cy/product_catalog/groups/148343/pics/a04548c-green_3.jpg'}}",18f34f39-60e3-4d53-a242-33ae46446cbf,2023-11-09T13:15:58.955Z,2024-11-06T13:02:51.036Z,18f34f39-60e3-4d53-a242-33ae46446cbf,"{'status': 'VALID', 'validation_errors': []}",{'status': 'SYNCHRONIZED'},[],[],"[{'provider_code': '2002', 'provider_sku': 'A04548C--413--GREEN'}]","{'restricted': False, 'authorized_selling_shop_ids': []}","{'name [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'name [el_CY]': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'color': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'shortDescription [el_CY]': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'secondary_image_2': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'secondary_image_1': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'shortDescription [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'secondary_image_3': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'mainImage': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'returnable': {'origin': 'OPERATOR'}, 'size': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'refinementColor': {'origin': 'OPERATOR'}, 'category': {'origin': 'PROVIDER', 'provider_code': '2002'}, 'updateOnDelta': {'origin': 'OPERATOR'}, 'brand': {'origin': 'PROVIDER', 'provider_code': '2002'}}",CONVERSE,Green,FaMeShSneakers,Chuck taylor all star,,3170
"{'EAN': [], 'size': '38', 'brand': 'ADIDAS ORIGINALS', 'color': 'Black / White', 'category': 'FaMeShSneakers', 'returnable': 'true', 'name [el_CY]': 'Adidas gazelle shoes', 'name [en_GB]': 'Adidas gazelle shoes', 'variantGroupCode': 'f425dcac-0eb3-41b3-a1bc-25238ecc9cbe', 'jiniusSkuMatchCode': [], 'shortDescription [el_CY]': 'Regular fitLace closureNubuck upper with canvas overlaysRubber cupsoleEnjoy the comfort and performance of OrthoLite® socklinerSoft feel', 'shortDescription [en_GB]': 'Regular fitLace closureNubuck upper with canvas overlaysRubber cupsoleEnjoy the comfort and performance of OrthoLite® socklinerSoft feel', 'mainImage': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/8a217f8b166743de9f1ee70d0492ad0d', 'original_url': 'https://www.sneakershero.com/product_catalog/groups/35287/bb5476.jpg'}, 'secondary_image_1': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/b2c041e191a84223bf906272774b5477', 'original_url': 'https://www.sneakershero.com/product_catalog/groups/35287/pics/BB5476_1.jpg'}, 'secondary_image_2': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/f87b1ad3aadf4e1eab24e7192af508b4', 'original_url': 'https://www.sneakershero.com/product_catalog/groups/35287/pics/BB5476_2.jpg'}, 'secondary_image_3': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/ff0ec050c153417aa6e7be02d21e66d7', 'original_url': 'https://www.sneakershero.com/product_catalog/groups/35287/pics/BB5476_3.jpg'}}",cafc8d82-9879-4c76-b699-dffc24f91052,2025-05-05T15:05:45.897Z,2025-06-13T11:01:04.504Z,cafc8d82-9879-4c76-b699-dffc24f91052,"{'status': 'VALID', 'validation_errors': []}",{'status': 'SYNCHRONIZED'},[],[],"[{'provider_code': '3429', 'provider_sku': 'BB5476--1290--BLACK / WHITE'}]","{'restricted': False, 'authorized_selling_shop_ids': []}","{'name [en_GB]': {'origin': 'PROVIDER', 'provider_code': '3429'}, 'name [el_CY]': {'origin': 'PROVIDER', 'provider_code': '3429'}, 'color': {'origin': 'PROVIDER', 'provider_code': '3429'}, 'shortDescription [el_CY]': {'origin': 'PROVIDER', 'provider_code': '3429'}, 'secondary_image_2': {'origin': 'PROVIDER', 'provider_code': '3429'}, 'secondary_image_1': {'origin': 'PROVIDER', 'provider_code': '3429'}, 'shortDescription [en_GB]': {'origin': 'PROVIDER', 'provider_code': '3429'}, 'secondary_image_3': {'origin': 'PROVIDER', 'provider_code': '3429'}, 'mainImage': {'origin': 'PROVIDER', 'provider_code': '3429'}, 'returnable': {'origin': 'PROVIDER', 'provider_code': '3429'}, 'size': {'origin': 'PROVIDER', 'provider_code': '3429'}, 'category': {'origin': 'OPERATOR'}, 'brand': {'origin': 'PROVIDER', 'provider_code': '3429'}}",ADIDAS ORIGINALS,Black / White,FaMeShSneakers,Adidas gazelle shoes,,998
"{'EAN': [], 'size': '45', 'brand': 'PUMA', 'color': 'White', 'category': 'FaMeShSneakers', 'returnable': 'true', 'name [el_CY]': '392290 02', 'name [en_GB]': '392290 02', 'updateOnDelta': None, 'refinementColor': 'white', 'variantGroupCode': 'c0bb1b1f-8529-4317-92f0-8ca47e59d504', 'jiniusSkuMatchCode': [], 'shortDescription [en_GB]': '392290 02', 'mainImage': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/3c757f0ceab74556bbf14b88ea44c296', 'original_url': 'https://cdn.shopify.com/s/files/1/0266/6810/5920/files/392290-02.jpg?v=1702907806'}, 'secondary_image_1': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/0d39d814606447ad8b82af2dbda0034f', 'original_url': 'https://cdn.shopify.com/s/files/1/0266/6810/5920/files/392290-02_3.jpg?v=1702907806'}, 'secondary_image_2': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/064687e2bbf14d8e8d316edf38bd5a58', 'original_url': 'https://cdn.shopify.com/s/files/1/0266/6810/5920/files/392290-02_2.jpg?v=1702907806'}, 'secondary_image_3': {'source': 'https://media-prod-eu-1.mirakl.net/SOURCE/51362a38b0d7469aa0036eff639a0ca5', 'original_url': 'https://cdn.shopify.com/s/files/1/0266/6810/5920/files/392290-02_4.jpg?v=1702907806'}}",a72290f7-b929-430f-b372-826d0002de3a,2024-03-12T12:36:03.268Z,2024-11-06T13:02:01.334Z,a72290f7-b929-430f-b372-826d0002de3a,"{'status': 'VALID', 'validation_errors': []}",{'status': 'SYNCHRONIZED'},[],[],"[{'provider_code': '2055', 'provider_sku': '190'}]","{'restricted': False, 'authorized_selling_shop_ids': []}","{'name [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'name [el_CY]': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'color': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'secondary_image_2': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'secondary_image_1': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'shortDescription [en_GB]': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'secondary_image_3': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'mainImage': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'returnable': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'size': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'refinementColor': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'category': {'origin': 'PROVIDER', 'provider_code': '2055'}, 'updateOnDelta': {'origin': 'OPERATOR'}, 'brand': {'origin': 'PROVIDER', 'provider_code': '2055'}}",PUMA,White,FaMeShSneakers,392290 02,,999
